Date_,Adj Close_GOOGL,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL,Date,reportedCurrency_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency_y,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,GDP,Inflation,Unemployment,Interest Rate,Sentiment
2023-01-04,87.86244202,88.08000183,90.65000153,87.26999664,90.34999847,34854800,2023-01-04,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,-1
2023-01-05,85.98707581,86.19999695,87.56999969,85.90000153,87.47000122,27194400,2023-01-05,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,-1
2023-01-06,87.12425995,87.33999634,87.69000244,84.86000061,86.79000092,41381500,2023-01-06,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-01-09,87.80258179,88.01999664,90.05000305,87.86000061,88.36000061,29003900,2023-01-09,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,-1
2023-01-10,88.20159912,88.41999817,88.66999817,85.83000183,85.98000336,30467800,2023-01-10,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-01-11,91.29393768,91.51999664,91.59999847,89.01000214,89.18000031,26862000,2023-01-11,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-01-12,90.9048996,91.12999725,91.87000275,89.75,91.48000336,30258100,2023-01-12,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,-1
2023-01-13,91.89246368,92.12000275,92.19000244,90.12999725,90.84999847,26329200,2023-01-13,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-01-17,91.06450653,91.29000092,92.25,90.05000305,92.05999756,32602400,2023-01-17,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,-1
2023-01-18,90.89493561,91.12000275,92.80000305,90.63999939,92.13999939,29116700,2023-01-18,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,-1
2023-01-19,92.82016754,93.05000305,93.61000061,90.62999725,90.72000122,37000400,2023-01-19,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-01-20,97.77787781,98.01999664,98.30000305,95.01999664,95.09999847,63191100,2023-01-20,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-01-23,99.54351807,99.79000092,100.0400009,97.5,97.94999695,40005100,2023-01-23,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-01-24,97.45867157,97.69999695,99.61000061,97.19999695,98.09999847,33078500,2023-01-24,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,-1
2023-01-25,94.98480225,95.22000122,96.16000366,93.76000214,95.56999969,42330000,2023-01-25,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,-1
2023-01-26,97.27911377,97.51999664,97.56999969,95.37999725,96.5,30114000,2023-01-26,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-01-27,99.1245575,99.37000275,100.3199997,97.30999756,97.30999756,33879800,2023-01-27,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-01-30,96.70055389,96.94000244,98.29000092,96.40000153,97.48000336,27226200,2023-01-30,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,-1
2023-01-31,98.59585571,98.83999634,98.87999725,96.81999969,96.87000275,29870700,2023-01-31,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
2023-02-01,100.1819382,100.4300003,101.1900024,97.58000183,98.70999908,35531100,2023-02-01,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,14862000000,1000000000,10300000000,14862000000,67393000000,1616000000,283379000000,None,211247000000,76534000000,12460000000,USD,172227000000,305559000000,133332000000,133332000000,84293000000,44342000000,45427000000,93702000000,None,-308000000,3414000000,308000000,305867000000,299000000,11946000000,11946000000,85717000000,11922000000,308000000,73795000000,76996000000,86025000000,100032000000,73795000000,USD,101746000000,3173000000,None,5126000000,9976000000,11946000000,32251000000,7833000000,2276000000,73795000000,-27063000000,-72093000000,None,61504000000,61504000000,None,None,None,None,None,None,None,-61504000000,None,None,None,73795000000,27164.359,300.356,3.4,4.33,1
